Open,High,Low,Close,Volume,Dividends,Stock Splits
4.247241015681056,4.3011137883007535,4.167301001561203,4.194361686706543,486992000,0.0,0.0
4.2889481354695995,4.4066238426840565,4.272066698128686,4.362185001373291,854972000,0.0,0.0
4.391232163860537,4.44460821541747,4.294906957495163,4.3296637535095215,719148000,0.0,0.0
4.352751687438049,4.592819361922687,4.347786363672411,4.566503524780273,824312000,0.0,0.0
4.539195044781081,4.587853890261613,4.392721313051879,4.406623840332031,747644000,0.0,0.0
4.3659096844874625,4.430208879873617,4.247985840895285,4.314271450042725,525212000,0.0,0.0
4.456027617356681,4.512134449324029,4.334628151927038,4.390983581542969,703508000,0.0,0.0
4.416555063617715,4.4629793774753095,4.312285621896843,4.381798267364502,474372000,0.0,0.0
4.407864839609618,4.466206206921219,4.347289408187114,4.400417327880859,480264000,0.0,0.0
4.4671999830029305,4.48209595618698,4.416803313603146,4.457766056060791,456896000,0.0,0.0
4.549622298036168,4.55558059212757,4.477875118314706,4.525292873382568,483824000,0.0,0.0
4.549374483271826,4.58760643889887,4.5064253274719235,4.543167591094971,440920000,0.0,0.0
4.592818079363988,4.741774436101255,4.5878527569849314,4.682688236236572,783504000,0.0,0.0
4.667297292336896,4.716204736702579,4.610942335893142,4.673752307891846,457376000,0.0,0.0
4.716950201867314,4.757913417751787,4.680456062039594,4.740534782409668,481744000,0.0,0.0
4.709997725256762,4.786462091121876,4.685916429064416,4.761387825012207,424192000,0.0,0.0
4.727873584001679,4.739045326545211,4.656374526426941,4.698578834533691,439972000,0.0,0.0
4.6978335238887015,4.794903091469308,4.693364922017162,4.7690839767456055,444772000,0.0,0.0
4.771566501298193,4.803095784656967,4.7057776222303165,4.755181312561035,374600000,0.0,0.0
4.793910882335674,4.797883236584939,4.708509290891377,4.717198371887207,471708000,0.0,0.0
4.709501260767452,4.714466584144539,4.545649377477951,4.585371017456055,440092000,0.0,0.0
4.624595208477872,4.691377038539056,4.591824840328472,4.67250919342041,394964000,0.0,0.0
4.7075137957773885,4.728367578982202,4.627325695940439,4.649669170379639,351004000,0.0,0.0
4.656375584096181,4.690387067754148,4.597289349917879,4.625094413757324,380988000,0.0,0.0
4.601508695041674,4.694606389934915,4.569979881784984,4.678966045379639,279936000,0.0,0.0
4.692123041374722,4.764863654695994,4.6824409923789725,4.733582496643066,346856000,0.0,0.0
4.744009584865045,4.786710609461745,4.683186029125885,4.745995998382568,318204000,0.0,0.0
4.705778576466504,4.728122063231552,4.5605463860131,4.640237808227539,499296000,0.0,0.0
4.486315844201268,4.490784920151721,4.302354983900059,4.421271800994873,868988000,0.0,0.0
4.429215250792722,4.479860507581715,4.356971358148309,4.45205545425415,391920000,0.0,0.0
4.419780021531164,4.519084092339666,4.400664053009412,4.493513584136963,362920000,0.0,0.0
4.545898406477196,4.588102712148671,4.480109049286185,4.480357646942139,354280000,0.0,0.0
4.490038400824626,4.589590605591455,4.446841137557303,4.547883033752441,394684000,0.0,0.0
4.556325581940145,4.566255756726444,4.481847140205718,4.5434160232543945,336824000,0.0,0.0
4.356971217332115,4.477129577075833,4.3197322401834946,4.464964866638184,422176000,0.0,0.0
4.416554257721338,4.416554257721338,4.249474867890611,4.297637462615967,555220000,0.0,0.0
4.270081235273496,4.397935254597346,4.25816464668981,4.317747116088867,419168000,0.0,0.0
4.24873039115436,4.2584124410590345,4.106229008048628,4.22514533996582,660248000,0.0,0.0
4.194361006670641,4.2599017595416315,4.071471858277884,4.191133499145508,569500000,0.0,0.0
4.059059267771645,4.082147596540829,3.917798982728415,3.933687686920166,656912000,0.0,0.0
3.9734096251139484,4.058066841953907,3.9346811846049796,4.02281379699707,524880000,0.0,0.0
3.967202542324561,3.998235103776135,3.9078684420375627,3.9617409706115723,502320000,0.0,0.0
3.9562791739368754,4.01958562789803,3.9138267471773145,3.976884603500366,781088000,0.0,0.0
3.9349292994797374,4.064273006447226,3.8465485684543546,3.886021852493286,1022068000,0.0,0.0
3.787213159488235,3.8423270092034367,3.7425262031224795,3.767352342605591,572064000,0.0,0.0
3.828176844961752,3.8654158244409724,3.7894481737179544,3.84952712059021,361848000,0.0,0.0
3.810798288136446,3.836865523697713,3.767600782869781,3.778524398803711,325868000,0.0,0.0
3.7162110400771216,3.7162110400771216,3.5975426099212364,3.6573734283447266,591844000,0.0,0.0
3.676241222879928,3.7114942615482653,3.59679794219833,3.603501081466675,357584000,0.0,0.0
3.621128357758591,3.65389874156601,3.556332199405048,3.5583183765411377,428356000,0.0,0.0
3.5106511873385644,3.5456558617925364,3.449330916831291,3.4840874671936035,559800000,0.0,0.0
3.4873194984663933,3.5231098333753135,3.4192184280820634,3.4574942588806152,394300000,0.004,0.0
3.408530459649873,3.475885823472455,3.3650352364097453,3.3667750358581543,389720000,0.0,0.0
3.377959031305007,3.416731902187059,3.2956911806160347,3.325019359588623,478644000,0.0,0.0
3.3891438050015155,3.5593964438341796,3.3670234652795696,3.5541770458221436,641836000,0.0,0.0
3.627994920878566,3.633462963794743,3.475140496866838,3.511427879333496,511616000,0.0,0.0
3.515652438304031,3.598168931333172,3.5131669432234895,3.5735630989074707,408140000,0.0,0.0
3.5795287864857155,3.6506121561620235,3.5603907556244896,3.6163132190704346,348856000,0.0,0.0
3.6724837329585585,3.757734371255136,3.6724837329585585,3.689136266708374,402780000,0.0,0.0
3.749036082053386,3.7868148608964076,3.7072808890541724,3.7467992305755615,383872000,0.0,0.0
3.703303798012259,3.709517537365822,3.6185504316869697,3.633711576461792,358892000,0.0,0.0
3.6558312393523202,3.7033031088415753,3.6381846021200452,3.684911012649536,308080000,0.0,0.0
3.5917073237340076,3.6160645154840423,3.5502005452041123,3.594938278198242,394428000,0.0,0.0
3.593198287695025,3.641664498320163,3.570332252214563,3.6046314239501953,276040000,0.0,0.0
3.6660220192531425,3.8551638214179866,3.655086170700097,3.799738645553589,581920000,0.0,0.0
3.8350315826960615,3.8464644819351346,3.779606174731344,3.8057034015655518,331644000,0.0,0.0
3.8964224633124975,3.910340860074209,3.8156457487819564,3.830061197280884,350168000,0.0,0.0
3.8151479416702996,3.8643596093598336,3.7654389853120924,3.7719011306762695,434428000,0.0,0.0
3.793276412059014,3.823847342866594,3.7460529459237617,3.7942705154418945,282948000,0.0,0.0
3.799241341741008,3.874301595582649,3.762208266490083,3.764942169189453,311868000,0.0,0.0
3.8924452065704735,4.0194512683438095,3.879520915294711,3.9583091735839844,584072000,0.0,0.0
4.044056795680568,4.076118878966008,4.008017825125874,4.056981086730957,445440000,0.0,0.0
4.1009735398499165,4.110169825409779,4.035109571060545,4.081835746765137,397668000,0.0,0.0
4.289121441001342,4.323420615492997,4.092523154129061,4.130053520202637,709756000,0.0,0.0
4.113400175244868,4.134526647194831,4.018953728927819,4.032126426696777,400228000,0.0,0.0
4.0554898941477004,4.061206580992129,3.9851522229337997,4.045051097869873,246636000,0.0,0.0
3.98664383215772,3.9911175345119485,3.9190395859322824,3.9824185371398926,396552000,0.0,0.0
3.9227681973535726,3.941657586008244,3.8772847623844884,3.907358407974243,329788000,0.0,0.0
3.8651059455964103,3.9379293603824053,3.852430296325301,3.909843921661377,342860000,0.0,0.0
3.953338327592763,4.035606182608861,3.9394199333224686,3.9781928062438965,452076000,0.0,0.0
4.051264590234361,4.173548309298855,4.013983107317558,4.132787227630615,682560000,0.0,0.0
4.16062504104921,4.236928299086953,4.16062504104921,4.165844440460205,506392000,0.0,0.0
4.186969562970292,4.2031245707358815,4.129058899385671,4.157392501831055,289840000,0.0,0.0
4.142480946673413,4.179762435159426,4.09699727472816,4.1526713371276855,341444000,0.0,0.0
4.154411663293484,4.224998235221588,4.125083473130391,4.218039035797119,348204000,0.0,0.0
4.228476651320692,4.292600820656826,4.1718084941037805,4.229719161987305,442192000,0.0,0.0
4.267996021962325,4.2744579319472225,4.180508274349327,4.186473369598389,344896000,0.0,0.0
4.207848470078461,4.270978551130285,4.200391982120571,4.258054256439209,315940000,0.0,0.0
4.29732362244034,4.367909704136468,4.281664953262957,4.365921497344971,428176000,0.0,0.0
4.40916860660968,4.446201688398031,4.333114236002417,4.440485000610352,366236000,0.0,0.0
4.398977563049382,4.4116534476224425,4.285890127438916,4.309253215789795,392700000,0.0,0.0
4.336344825441912,4.3979835013633535,4.336344825441912,4.35125732421875,274160000,0.0,0.0
4.344050509326554,4.361200099366152,4.2568116408215495,4.3450446128845215,248160000,0.0,0.0
4.298565602837733,4.372880155674163,4.2841499202284075,4.360701560974121,197772000,0.0,0.0
4.329136681419321,4.330131258841343,4.15117937996427,4.193431854248047,359416000,0.0,0.0
4.20387044261259,4.294340480936454,4.046790741717016,4.098985195159912,421212000,0.0,0.0
4.006278038024902,4.07562207674887,3.9588064052886556,4.006278038024902,428348000,0.0,0.0
3.822604814662815,3.823847562477737,3.700818373159394,3.747793197631836,589156000,0.0,0.0
3.822604755626062,3.8680881872061823,3.7388454978391787,3.7865657806396484,361272000,0.0,0.0
3.7256722238613107,3.836771449046083,3.7082742303544762,3.824841260910034,372560000,0.0,0.0
3.8825035205243243,3.934697738070184,3.825089904926867,3.933454990386963,309300000,0.0,0.0
3.892445294482722,3.8959248932101787,3.781594712815431,3.8320491313934326,341816000,0.0,0.0
3.779855307033743,3.83204953041026,3.742325176115532,3.7641971111297607,279200000,0.0,0.0
3.7627053514651623,3.92450740442777,3.723684069189261,3.8785266876220703,351956000,0.0,0.0
3.7902936614052636,3.8014781534668827,3.686153871197392,3.7298974990844727,419880000,0.0,0.0
3.7487873722728504,3.7686708636294286,3.66328831203358,3.697587251663208,477200000,0.0,0.0
3.9605463165995998,4.014977148072814,3.8991558136722366,3.9657657146453857,1007960000,0.0,0.0
4.079102399894737,4.26053932200127,4.062946914648038,4.244632244110107,815112000,0.0,0.0
4.239165106252245,4.239662395101552,4.1511805344182235,4.172307014465332,463188000,0.0,0.0
4.238418939596799,4.310993711826253,4.216795647160211,4.25581693649292,427244000,0.0,0.0
4.265509723399797,4.308010604248966,4.222759961169683,4.262030124664307,303488000,0.0,0.0
4.185478177271138,4.23990924245694,4.017462398592638,4.037345886230469,568056000,0.0,0.0
4.116135663494199,4.1402444517287185,4.073883182242145,4.11215877532959,318208000,0.0,0.0
4.1504335861702915,4.153167488867004,3.9921113705428155,4.021439552307129,290968000,0.0,0.0
3.995067796443601,4.063733567678981,3.955758762369695,4.010990142822266,255612000,0.004,0.0
4.102545231448755,4.187133832058342,4.099062188171739,4.154791355133057,357976000,0.0,0.0
4.201067170176277,4.250825351814283,4.14931881312209,4.16748046875,290616000,0.0,0.0
4.094584920130099,4.127673838233091,4.061496002027106,4.084384441375732,296140000,0.0,0.0
4.145088489425626,4.206042225779366,4.145088489425626,4.198578357696533,227728000,0.0,0.0
4.300830139972852,4.477968480000448,4.299088618680192,4.4717488288879395,695676000,0.0,0.0
4.44836231877252,4.505335217322419,4.406565806101774,4.4446306228637695,376976000,0.0,0.0
4.475731019515506,4.5772375516688095,4.474238150784945,4.490658283233643,417524000,0.0,0.0
4.457817132305302,4.583953600796323,4.448114436543469,4.557333469390869,352812000,0.0,0.0
4.572011527253016,4.634208993189414,4.542902968937964,4.585943698883057,361512000,0.0,0.0
4.63246687987576,4.687200472076396,4.576489072779117,4.5844502449035645,327840000,0.0,0.0
4.51777497532297,4.554844704653331,4.482695420531601,4.526482582092285,324592000,0.0,0.0
4.451348484829799,4.51802408389631,4.440899355653415,4.483442306518555,231832000,0.0,0.0
4.490159859855813,4.509067943976123,4.443636083734661,4.504838466644287,223048000,0.0,0.0
4.497873518657253,4.513547216808895,4.391142420011557,4.477721214294434,258152000,0.0,0.0
4.483691996498134,4.5021027779480765,4.391390859568145,4.4020891189575195,245476000,0.0,0.0
4.401094263935462,4.424729137901537,4.286153335814178,4.296353340148926,350244000,0.0,0.0
4.296601808169878,4.395371241816135,4.292869636884755,4.349842548370361,249712000,0.0,0.0
4.38118982198621,4.410795687845961,4.2567948852986195,4.29237174987793,317268000,0.0,0.0
4.291874225693348,4.453836685908897,4.247091969882062,4.434182167053223,308432000,0.0,0.0
4.4244781015420624,4.433185706972654,4.36103643394329,4.412038326263428,234564000,0.0,0.0
4.370242711361537,4.420995960884203,4.212509745272204,4.273214817047119,362056000,0.0,0.0
4.299089098729992,4.340885614420984,4.267741237432732,4.330685138702393,186184000,0.0,0.0
4.353822811802454,4.503096831684344,4.324216945754093,4.328943729400635,366008000,0.0,0.0
4.307051038540341,4.318993037871349,4.232662907763603,4.305060863494873,293372000,0.0,0.0
4.309539772478811,4.517030506087334,4.279187462175917,4.510810852050781,450588000,0.0,0.0
4.513048009619508,4.556586520811944,4.447865281224979,4.527229309082031,265524000,0.0,0.0
4.592163350570895,4.685708202674883,4.58345574330212,4.585943698883057,480984000,0.0,0.0
4.494140929550335,4.494140929550335,4.391142012310354,4.409303665161133,444436000,0.0,0.0
4.486178862562134,4.545391068393041,4.4573194310619995,4.4958815574646,292412000,0.0,0.0
4.493642153512488,4.604602209442528,4.488417589655575,4.553600311279297,309124000,0.0,0.0
4.637691215190827,4.7105864501461445,4.618783135745786,4.627242088317871,446404000,0.0,0.0
4.618536402538474,4.6615771471794805,4.5874376589518615,4.640678882598877,200040000,0.0,0.0
4.7309884914239,4.958133675908652,4.717055844509695,4.885486602783203,664124000,0.0,0.0
4.851403005166763,4.956392562178015,4.820304267954156,4.8317484855651855,428944000,0.0,0.0
4.876280793704735,4.921311692479449,4.779252436712217,4.833737850189209,263436000,0.0,0.0
4.834236417551109,4.8668280230604655,4.664810558795382,4.739198684692383,307440000,0.0,0.0
4.800649184627722,4.889965035927931,4.781741101475516,4.876530170440674,261868000,0.0,0.0
4.93350379303448,5.038742006278407,4.858867011408661,4.866579532623291,328720000,0.0,0.0
4.7844793703148625,4.867823769134552,4.752634194722213,4.85364294052124,279916000,0.0,0.0
4.894940814854147,4.93126411541506,4.860856816873994,4.897677898406982,232020000,0.0,0.0
4.97828568472591,5.109646714399485,4.970573164079996,5.088748455047607,423092000,0.0,0.0
5.132535626282563,5.197221059722399,5.103178409357141,5.144726753234863,330792000,0.0,0.0
5.130794536121869,5.137263317274568,5.029039830362133,5.048445224761963,211236000,0.0,0.0
5.075313194165766,5.081035539532236,4.982265647201765,5.050434112548828,205960000,0.0,0.0
5.029536099032199,5.050434357774705,4.92131263445205,5.001173973083496,209732000,0.0,0.0
4.965846437181084,5.0725775224788245,4.940718697719181,5.0402350425720215,283640000,0.0,0.0
5.121340293930746,5.2494674258735,5.098203203317972,5.237027645111084,376716000,0.0,0.0
5.236778582924244,5.262901408691762,5.166868586444687,5.214885234832764,300868000,0.0,0.0
5.190752355715132,5.216377399352311,5.078050280957981,5.165624618530273,269012000,0.0,0.0
5.252202998156848,5.266881604387609,5.138505844538046,5.183288097381592,280340000,0.0,0.0
5.166369654125955,5.200951424362746,5.128802147867292,5.1693549156188965,189100000,0.0,0.0
5.168609680434222,5.202445024513403,5.0822795613980345,5.17930793762207,243436000,0.0,0.0
5.217621844028064,5.2708630575696445,5.182542281905198,5.214885234832764,283504000,0.0,0.0
5.1835374039981135,5.211153098430787,5.122584143466861,5.189011096954346,300188000,0.0,0.0
5.197967646478454,5.221602992282584,5.1380094701134285,5.219363689422607,518080000,0.0,0.0
5.217123345239007,5.2688716831801745,4.991719691351462,5.080040454864502,1053628000,0.0,0.0
5.0725775527272985,5.307932599309625,5.06959229013788,5.281312465667725,574588000,0.0,0.0
5.250211941260626,5.273846804277186,5.1163629861641144,5.174579620361328,414564000,0.0,0.0
5.151693339359862,5.33778800856764,5.139004904688034,5.253945827484131,472588000,0.0,0.0
5.249466848569891,5.305195541763652,5.207421200916337,5.229065895080566,288388000,0.0,0.0
5.251705287629132,5.298229062606417,5.223094508935251,5.246729850769043,224100000,0.0,0.0
5.374856961888561,5.50845729992302,5.361919875845458,5.503481388092041,506476000,0.0,0.0
5.485817818810967,5.490545078077265,5.3922729409065555,5.398741722106934,385244000,0.0,0.0
5.444303717819164,5.478661707817943,5.407206624196207,5.433597564697266,215784000,0.004,0.0
5.402724277897749,5.431106857269501,5.372349105448701,5.3962507247924805,141556000,0.0,0.0
5.389279766756644,5.402724547027051,5.1945826136977,5.2097697257995605,372036000,0.0,0.0
5.026027427160417,5.174166468492646,4.988681502231533,5.170183181762695,465232000,0.0,0.0
5.253839290028995,5.276246945883644,5.185371663752822,5.214003562927246,273424000,0.0,0.0
5.235912883031878,5.251598145170459,5.166448968716247,5.197072982788086,184884000,0.0,0.0
5.2662858654531215,5.315333754367859,5.256326700750407,5.282468795776367,232236000,0.0,0.0
5.2595634767667,5.337243251883077,5.250849445091379,5.282468795776367,211880000,0.0,0.0
5.312594973963453,5.379320241809861,5.259812632522556,5.327533721923828,256388000,0.0,0.0
5.337990729615973,5.416666333491443,5.335500938210395,5.41118860244751,233796000,0.0,0.0
5.382309656167354,5.596924712554893,5.37334678404772,5.578749656677246,404348000,0.0,0.0
5.581736060442159,5.700994368545365,5.522728998116946,5.576756477355957,454704000,0.0,0.0
5.62431075063985,5.67808892162736,5.596176531858126,5.605637550354004,320976000,0.0,0.0
5.624310268168015,5.706471487595099,5.614849250483735,5.683815002441406,321196000,0.0,0.0
5.718670964004153,5.774690083517142,5.710205768188119,5.714189529418945,343548000,0.0,0.0
5.748797731123972,5.875774263791513,5.743818147518367,5.862329483032227,445360000,0.0,0.0
5.928805325225874,5.985073289103807,5.909634451121509,5.9596781730651855,603044000,0.0,0.0
5.988309391939269,6.020426894599226,5.93527821079182,5.94598388671875,355060000,0.0,0.0
5.9305474370803,5.95818350491916,5.896188979793248,5.941004276275635,138864000,0.0,0.0
5.944489753266617,5.983329644336998,5.925567718523676,5.955195903778076,182852000,0.0,0.0
5.970382308338401,5.983827085337977,5.871041875118621,5.897433280944824,254644000,0.0,0.0
5.875524474616322,5.880752894090879,5.752780560423165,5.784151077270508,258056000,0.0,0.0
5.74879752442429,5.867807003971381,5.729626650599159,5.858345985412598,231004000,0.0,0.0
5.944240917594443,5.973121643066406,5.893699529298719,5.973121643066406,237536000,0.0,0.0
5.853366764610306,5.9213367054439985,5.828469320814276,5.877517223358154,205384000,0.0,0.0
5.7841508195780715,5.907392401632981,5.758008723369956,5.902163982391357,262636000,0.0,0.0
5.930547921267492,6.0194315365637205,5.885483784423906,5.973620414733887,314856000,0.0,0.0
5.969387757384388,6.026153866985991,5.929303204259262,5.984824180603027,277108000,0.0,0.0
6.07121816558194,6.123004693294112,5.996775150715497,6.050553321838379,255112000,0.0,0.0
6.157860759964036,6.188235458601298,6.068728307441158,6.082919597625732,316296000,0.0,0.0
6.16607667001545,6.298779279981802,6.143419709883386,6.273633003234863,319840000,0.0,0.0
6.230808949556906,6.2562045362392125,6.1434193157035155,6.156615257263184,359088000,0.0,0.0
6.169313469372087,6.191721119747413,6.088148064657763,6.114041328430176,263104000,0.0,0.0
6.167570822842756,6.203672091038229,6.144167350157513,6.197696685791016,284192000,0.0,0.0
6.21686772559858,6.2243371010763955,6.158856953203988,6.206410884857178,253792000,0.0,0.0
6.169811242914425,6.206659492930641,6.138938397627302,6.17304801940918,217916000,0.0,0.0
6.218360590705172,6.313717273786073,6.199438556093756,6.22707462310791,239240000,0.0,0.0
6.2671606124072285,6.304008390849214,6.178276993328888,6.295543193817139,244516000,0.0,0.0
6.411067377348454,6.460862265376645,6.182011747201416,6.236288070678711,373512000,0.0,0.0
5.9315438027236995,6.031382407358886,5.781910789002556,5.980342864990234,470536000,0.0,0.0
6.046320084010133,6.206161085356565,5.993039591934935,6.173794746398926,310976000,0.0,0.0
6.159355519824622,6.195456791433647,6.073459358073544,6.113295555114746,258848000,0.0,0.0
6.015447700778799,6.13346135468794,5.960424872848308,6.120016574859619,290504000,0.0,0.0
6.074204308733399,6.086155116355163,5.8446510722752025,5.886478424072266,370420000,0.0,0.0
5.868305075225482,6.002999824306521,5.862080832959917,5.983580112457275,255564000,0.0,0.0
6.125494386941185,6.172052493795537,6.07545066673428,6.152881145477295,271544000,0.0,0.0
6.273881531018717,6.2840895331779505,6.159851650553344,6.243257999420166,208220000,0.0,0.0
6.277614726854492,6.330147743225098,6.19644935503616,6.330147743225098,218284000,0.0,0.0
6.290065745459097,6.312224559095992,6.23852805469606,6.263923645019531,189752000,0.0,0.0
6.286579158700946,6.54800107237844,6.281599576089398,6.54725456237793,529608000,0.0,0.0
6.655557971661099,6.78452612399824,6.593563449395886,6.6697492599487305,638556000,0.0,0.0
6.722532584737319,6.791996491188695,6.683692688890729,6.785522937774658,374644000,0.0,0.0
6.727512219812691,6.808926462251952,6.700124985704613,6.741703510284424,528016000,0.0,0.0
7.15201218142656,7.343970712698342,7.120641659550644,7.215002536773682,1041924000,0.0,0.0
7.1116771999833635,7.402229636408556,7.092257491829874,7.383805274963379,620164000,0.0,0.0
7.506300404128036,7.852871487525731,7.506300404128036,7.835194110870361,694332000,0.0,0.0
7.787143623185758,7.875529094420119,7.378329120538522,7.685811519622803,810052000,0.0,0.0
7.57352319179347,7.5986694673268085,7.236661969485373,7.321561813354492,768180000,0.0,0.0
6.727014635002278,7.017815969590214,6.6724894738069,6.803947448730469,856916000,0.0,0.0
6.87913518201818,6.941129698528212,6.422518034431674,6.524348258972168,1055496000,0.0,0.0
6.524599256478334,6.857974941154821,6.523105761219912,6.663775444030762,747732000,0.0,0.0
6.350129454669718,6.651567783713959,6.200406945031541,6.2928314208984375,906416000,0.004,0.0
6.040220635020834,6.787587693025786,6.023529578040357,6.7280473709106445,1133252000,0.0,0.0
6.898198362860819,6.9153878667245845,6.502093767772789,6.886489391326904,890744000,0.0,0.0
6.942294069276471,7.002083388291559,6.5384665864174165,6.623915672302246,652792000,0.0,0.0
6.731287337035865,7.097248107064751,6.656550332215514,7.0877814292907715,597408000,0.0,0.0
6.888233757672639,7.055145772386674,6.763672566846141,6.808265686035156,540328000,0.0,0.0
6.628647154894884,6.686194639552081,6.427356164085588,6.627650737762451,515412000,0.0,0.0
5.976445510807896,6.46223431518179,5.933596718489691,6.11445951461792,614160000,0.0,0.0
6.39098529424998,6.504086971282959,6.12816158557192,6.504086971282959,580648000,0.0,0.0
6.364080629089234,6.392480662144173,6.042961969938855,6.140119552612305,499964000,0.0,0.0
5.616712520576993,5.882276948273647,5.376060423513159,5.388765811920166,816540000,0.0,0.0
5.742270514891856,6.00434726302527,5.470976550652782,5.999863147735596,634836000,0.0,0.0
5.291608005732209,5.632656872212707,4.832973826732655,4.892763137817383,726972000,0.0,0.0
5.0051179011274165,5.5021172844525434,4.758237803422589,5.412682056427002,833632000,0.0,0.0
4.9849389145608045,5.230075151876055,4.501143389974487,5.052700042724609,874268000,0.0,0.0
5.031275456893071,5.399229514745926,4.817777961432094,5.3055596351623535,765512000,0.0,0.0
5.455779692560574,5.737786201832644,5.110247189354091,5.125692844390869,804636000,0.0,0.0
5.12469610322843,5.393001289495377,4.945577151913128,5.298583507537842,643876000,0.0,0.0
5.704903564263022,6.294327516210087,5.681237104420812,6.207632541656494,1101644000,0.0,0.0
6.322725511448889,6.522521662642309,6.070115444675861,6.118943691253662,793432000,0.0,0.0
