Date,Open,High,Low,Close,Adj Close,Volume
2019-02-14,8.13599967956543,8.5,8.13599967956543,8.3186674118042,8.080215454101562,11575500
2019-02-15,8.53266716003418,8.577333450317383,8.29466724395752,8.453332901000977,8.211018562316895,10102500
2019-02-19,8.304667472839355,8.574666976928711,8.300666809082031,8.398667335510254,8.157920837402344,7548000
2019-02-20,8.472000122070312,8.779333114624023,8.469332695007324,8.630000114440918,8.382624626159668,9694500
2019-02-21,8.652667045593262,8.69333267211914,8.359333038330078,8.4399995803833,8.19806957244873,11476500
2019-02-22,8.642666816711426,8.734000205993652,8.525333404541016,8.703332901000977,8.453855514526367,12757500
2019-02-25,9.133999824523926,9.220666885375977,8.899333000183105,8.92199993133545,8.666251182556152,12519000
2019-02-26,8.829333305358887,8.949333190917969,8.66333293914795,8.737333297729492,8.486879348754883,8319000
2019-02-27,8.614666938781738,8.614666938781738,8.150667190551758,8.428667068481445,8.187061309814453,15036000
2019-02-28,8.324000358581543,8.517333030700684,8.239999771118164,8.449333190917969,8.207135200500488,7447500
2019-03-01,8.702667236328125,8.781999588012695,8.400667190551758,8.670000076293945,8.421477317810059,10362000
2019-03-04,8.864666938781738,8.927332878112793,8.34866714477539,8.673999786376953,8.425363540649414,14767500
2019-03-05,8.65133285522461,8.71066665649414,8.447999954223633,8.550000190734863,8.304915428161621,7974000
2019-03-06,8.52400016784668,8.555999755859375,8.119999885559082,8.131999969482422,7.898900508880615,14940000
2019-03-07,8.0,8.040666580200195,7.71133279800415,7.855332851409912,7.630162239074707,15607500
2019-03-08,7.442667007446289,7.861999988555908,7.380000114440918,7.842667102813721,7.617859363555908,12711000
2019-03-11,7.988667011260986,8.512666702270508,7.946667194366455,8.402000427246094,8.16115951538086,12825000
2019-03-12,8.458000183105469,8.63266658782959,8.255332946777344,8.5,8.256352424621582,10372500
2019-03-13,8.635333061218262,8.802666664123535,8.566666603088379,8.604000091552734,8.357367515563965,8331000
2019-03-14,8.609999656677246,8.72599983215332,8.442000389099121,8.457332611083984,8.2149076461792,6633000
2019-03-15,8.76533317565918,9.38466739654541,8.720000267028809,9.185999870300293,8.922687530517578,22909500
2019-03-18,9.244000434875488,9.38466739654541,8.961999893188477,9.12600040435791,8.864405632019043,10273500
2019-03-19,9.362667083740234,9.559332847595215,9.317333221435547,9.478667259216309,9.223336219787598,13689000
2019-03-20,9.465999603271484,9.628666877746582,9.034667015075684,9.208666801452637,8.960609436035156,13167000
2019-03-21,9.236666679382324,10.34866714477539,9.236666679382324,10.16333293914795,9.889559745788574,21321000
2019-03-22,10.011333465576172,10.074000358581543,9.273332595825195,9.298666954040527,9.048185348510742,18607500
2019-03-25,9.14466667175293,9.353333473205566,8.721332550048828,8.944000244140625,8.703072547912598,23959500
2019-03-26,9.31933307647705,9.450667381286621,9.002667427062988,9.215999603271484,8.967744827270508,17310000
2019-03-27,9.233332633972168,9.317333221435547,8.609333038330078,8.812000274658203,8.574628829956055,19968000
2019-03-28,8.890666961669922,9.092000007629395,8.587332725524902,8.765999794006348,8.529867172241211,11520000
2019-03-29,9.074000358581543,9.215332984924316,8.998666763305664,9.169333457946777,8.922333717346191,12793500
2019-04-01,9.577333450317383,9.869333267211914,9.456000328063965,9.844667434692383,9.579477310180664,18229500
2019-04-02,9.829333305358887,9.9486665725708,9.696000099182129,9.87600040435791,9.609967231750488,8290500
2019-04-03,10.236666679382324,10.808667182922363,10.21399974822998,10.548666954040527,10.26451301574707,30327000
2019-04-04,10.435999870300293,10.795332908630371,10.4313325881958,10.588666915893555,10.303435325622559,14100000
2019-04-05,10.792667388916016,10.847332954406738,10.600666999816895,10.830666542053223,10.538917541503906,7863000
2019-04-08,10.683333396911621,10.933333396911621,10.616666793823242,10.908666610717773,10.614815711975098,7659000
2019-04-09,10.733332633972168,10.733332633972168,10.393333435058594,10.540666580200195,10.256728172302246,16965000
2019-04-10,10.53933334350586,10.899999618530273,10.520000457763672,10.811332702636719,10.520103454589844,13528500
2019-04-11,10.866666793823242,11.005332946777344,10.680000305175781,10.784667015075684,10.494155883789062,9259500
2019-04-12,11.09333324432373,11.239333152770996,10.974666595458984,11.233332633972168,10.930736541748047,12208500
2019-04-15,11.22933292388916,11.266667366027832,10.795999526977539,10.994000434875488,10.697850227355957,9196500
2019-04-16,11.199333190917969,12.047332763671875,11.172666549682617,12.041333198547363,11.716971397399902,19468500
2019-04-17,12.733332633972168,13.062666893005371,12.302666664123535,12.589332580566406,12.250208854675293,16183500
2019-04-18,12.601332664489746,12.723999977111816,12.421333312988281,12.613332748413086,12.273564338684082,9463500
2019-04-22,12.433333396911621,12.702667236328125,12.293333053588867,12.618666648864746,12.278754234313965,4671000
2019-04-23,12.777999877929688,13.120667457580566,12.694666862487793,12.997332572937012,12.647217750549316,8796000
2019-04-24,12.96733283996582,13.76200008392334,12.96733283996582,13.37399959564209,13.013739585876465,11011500
2019-04-25,13.262666702270508,13.262666702270508,12.3013334274292,12.645999908447266,12.305352210998535,12978000
2019-04-26,11.928667068481445,12.333333015441895,11.541999816894531,12.329333305358887,11.997212409973145,13794000
2019-04-29,12.371333122253418,12.416000366210938,12.10200023651123,12.264666557312012,11.934288024902344,4995000
2019-04-30,12.209333419799805,12.620667457580566,12.189332962036133,12.536666870117188,12.19896411895752,6696000
2019-05-01,12.934000015258789,13.106666564941406,12.209333419799805,12.22933292388916,11.899907112121582,12915000
2019-05-02,12.165332794189453,13.020000457763672,12.136667251586914,12.636667251586914,12.296266555786133,13312500
2019-05-03,12.863332748413086,12.907999992370605,12.450667381286621,12.890000343322754,12.542777061462402,8863500
2019-05-06,11.605999946594238,12.284667015075684,11.481332778930664,12.256667137145996,11.926506042480469,17829000
2019-05-07,11.8013334274292,11.859333038330078,10.960000038146973,11.362000465393066,11.055938720703125,24256500
2019-05-08,11.125332832336426,11.600000381469727,11.02400016784668,11.089332580566406,10.790616035461426,12007500
2019-05-09,10.566666603088379,10.847999572753906,9.95533275604248,10.694666862487793,10.406580924987793,18993000
2019-05-10,10.47933292388916,10.923333168029785,9.973999977111816,10.72599983215332,10.437068939208984,20788500
2019-05-13,9.662667274475098,9.858667373657227,9.079333305358887,9.211999893188477,8.963851928710938,24391500
2019-05-14,9.553333282470703,10.007332801818848,9.425333023071289,9.871333122253418,9.605424880981445,17139000
2019-05-15,9.522000312805176,10.311332702636719,9.513333320617676,10.113332748413086,9.84090518951416,14703000
2019-05-16,9.666666984558105,9.935333251953125,9.417332649230957,9.600000381469727,9.34140396118164,21981000
2019-05-17,9.155332565307617,9.715332984924316,8.918000221252441,9.03266716003418,8.789350509643555,24265500
2019-05-20,8.223999977111816,8.373332977294922,7.78000020980835,7.949999809265137,7.7358479499816895,26760000
2019-05-21,8.466667175292969,8.575332641601562,8.245332717895508,8.449999809265137,8.222378730773926,19236000
2019-05-22,7.98199987411499,8.178667068481445,7.835999965667725,7.921332836151123,7.707952499389648,15225000
2019-05-23,7.471333026885986,7.554666996002197,7.154666900634766,7.52066707611084,7.318080902099609,20860500
2019-05-24,7.712666988372803,7.806666851043701,7.310667037963867,7.325333118438721,7.1280083656311035,13459500
2019-05-28,7.457333087921143,7.533332824707031,7.095333099365234,7.125999927520752,6.934044361114502,13249500
2019-05-29,6.950666904449463,7.322667121887207,6.9033331871032715,7.222667217254639,7.028108596801758,20284500
2019-05-30,7.296000003814697,7.572000026702881,7.2266669273376465,7.387332916259766,7.188337802886963,19113000
2019-05-31,7.111999988555908,7.430666923522949,7.047999858856201,7.066667079925537,6.876310348510742,18478500
2019-06-03,7.331999778747559,7.533332824707031,7.010000228881836,7.134666919708252,6.942478179931641,23410500
2019-06-04,7.533332824707031,8.055333137512207,7.326666831970215,8.039999961853027,7.823423862457275,32151000
2019-06-05,8.304667472839355,8.310667037963867,7.569333076477051,7.880000114440918,7.667733669281006,25533000
2019-06-06,7.877333164215088,8.291999816894531,7.826666831970215,8.207332611083984,7.986248970031738,14176500
2019-06-07,8.26533317565918,8.538666725158691,8.227333068847656,8.464667320251465,8.236650466918945,14091000
2019-06-10,8.851332664489746,9.423999786376953,8.787332534790039,9.124667167663574,8.878873825073242,21726000
2019-06-11,9.637999534606934,9.666666984558105,8.994000434875488,9.19333267211914,8.94568920135498,18606000
2019-06-12,8.92199993133545,8.946666717529297,8.517333030700684,8.54466724395752,8.314497947692871,11925000
2019-06-13,8.768667221069336,8.803333282470703,8.5,8.706666946411133,8.47213363647461,11455500
2019-06-14,7.933332920074463,8.143333435058594,7.8520002365112305,8.016667366027832,7.800719738006592,14856000
2019-06-17,8.033332824707031,8.11066722869873,7.838666915893555,7.855332851409912,7.643731117248535,8601000
2019-06-18,8.14466667175293,9.039999961853027,8.093999862670898,8.880000114440918,8.64079761505127,26061000
2019-06-19,9.026666641235352,9.08133316040039,8.755332946777344,8.897333145141602,8.657660484313965,13185000
2019-06-20,9.471332550048828,9.552666664123535,9.010666847229004,9.144000053405762,8.897685050964355,19162500
2019-06-21,9.010666847229004,9.24666690826416,8.923999786376953,8.95533275604248,8.714098930358887,12225000
2019-06-24,9.013999938964844,9.133333206176758,8.927332878112793,9.014666557312012,8.771835327148438,9433500
2019-06-25,9.025333404541016,9.170666694641113,8.587332725524902,8.619333267211914,8.399200439453125,12205500
2019-06-26,9.188667297363281,9.593999862670898,9.142000198364258,9.429332733154297,9.18851375579834,19284000
2019-06-27,9.603333473205566,10.001333236694336,9.603333473205566,9.845333099365234,9.593892097473145,13567500
2019-06-28,10.12600040435791,10.157333374023438,9.824666976928711,9.88599967956543,9.633517265319824,11226000
2019-07-01,11.180000305175781,11.4399995803833,10.4399995803833,10.685999870300293,10.413087844848633,21082500
2019-07-02,10.5600004196167,10.5600004196167,10.103333473205566,10.23799991607666,9.976530075073242,12142500
2019-07-03,10.27733325958252,10.27733325958252,9.876667022705078,10.078666687011719,9.821263313293457,9478500
2019-07-05,9.75,9.951333045959473,9.588666915893555,9.918000221252441,9.664701461791992,9699000
2019-07-08,9.64466667175293,9.778667449951172,9.516667366027832,9.678000450134277,9.430830001831055,8194500
2019-07-09,9.53600025177002,9.928667068481445,9.458666801452637,9.90133285522461,9.648459434509277,9168000
2019-07-10,10.230667114257812,10.530667304992676,10.059332847595215,10.109333038330078,9.851147651672363,16626000
2019-07-11,10.260000228881836,10.311332702636719,10.007332801818848,10.185999870300293,9.925856590270996,8664000
2019-07-12,10.295332908630371,10.778667449951172,10.268667221069336,10.767999649047852,10.492993354797363,12400500
2019-07-15,10.933333396911621,11.166666984558105,10.833333015441895,11.018667221069336,10.737256050109863,8479500
2019-07-16,10.859333038330078,10.932666778564453,10.499333381652832,10.661999702453613,10.389699935913086,9934500
2019-07-17,10.895999908447266,10.925333023071289,10.65133285522461,10.751333236694336,10.476751327514648,7201500
2019-07-18,10.795999526977539,11.302666664123535,10.774666786193848,11.244000434875488,10.95683765411377,13081500
2019-07-19,11.395999908447266,11.5,11.150667190551758,11.169333457946777,10.884076118469238,9180000
2019-07-22,11.364666938781738,11.880000114440918,11.34000015258789,11.823332786560059,11.52137565612793,13075500
2019-07-23,12.069999694824219,12.273332595825195,11.87399959564209,12.273332595825195,11.959880828857422,10419000
2019-07-24,12.533332824707031,13.473999977111816,12.512666702270508,13.392000198364258,13.049978256225586,23553000
2019-07-25,13.143333435058594,13.146666526794434,12.609999656677246,12.712667465209961,12.387993812561035,14809500
2019-07-26,12.969332695007324,12.990667343139648,12.685333251953125,12.703332901000977,12.378899574279785,8842500
2019-07-29,12.600000381469727,12.863332748413086,12.321999549865723,12.8013334274292,12.474395751953125,7939500
2019-07-30,12.456000328063965,12.804667472839355,12.322667121887207,12.714667320251465,12.38994312286377,5961000
2019-07-31,12.510666847229004,12.510666847229004,11.109333038330078,11.486666679382324,11.193305969238281,21309000
2019-08-01,11.36400032043457,12.312666893005371,10.506667137145996,10.797332763671875,10.521577835083008,25618500
2019-08-02,10.453332901000977,10.736000061035156,10.033332824707031,10.291333198547363,10.0285005569458,16612500
2019-08-05,9.386667251586914,9.430000305175781,8.70199966430664,8.946666717529297,8.718175888061523,22728000
2019-08-06,9.417332649230957,9.666000366210938,9.005999565124512,9.305999755859375,9.068331718444824,20334000
2019-08-07,8.887332916259766,9.571332931518555,8.866666793823242,9.501999855041504,9.25932502746582,19701000
2019-08-08,9.791333198547363,10.278667449951172,9.559332847595215,10.278667449951172,10.016158103942871,18787500
2019-08-09,9.947333335876465,10.070667266845703,9.505999565124512,9.704000473022461,9.456167221069336,17550000
2019-08-12,9.463333129882812,9.704000473022461,9.202667236328125,9.355999946594238,9.117053031921387,12654000
2019-08-13,9.319999694824219,10.411333084106445,9.133999824523926,10.182000160217285,9.921957969665527,19845000
2019-08-14,9.479999542236328,9.721332550048828,9.074666976928711,9.227333068847656,8.991673469543457,27957000
2019-08-15,9.473333358764648,9.473333358764648,8.928667068481445,9.15133285522461,8.917614936828613,14976000
2019-08-16,9.545332908630371,9.977333068847656,9.479999542236328,9.899999618530273,9.647161483764648,16189500
2019-08-19,10.591333389282227,10.714667320251465,10.313332557678223,10.468667030334473,10.201305389404297,15972000
2019-08-20,10.393333435058594,10.524666786193848,10.13599967956543,10.302666664123535,10.039543151855469,8716500
2019-08-21,10.633333206176758,10.733332633972168,10.432000160217285,10.594667434692383,10.324087142944336,9754500
2019-08-22,10.653332710266113,10.755332946777344,10.246000289916992,10.583333015441895,10.313041687011719,9760500
2019-08-23,10.173333168029785,10.436667442321777,9.106666564941406,9.211999893188477,8.976731300354004,31515000
2019-08-26,9.66866683959961,9.685999870300293,9.325332641601562,9.4399995803833,9.198908805847168,11319000
2019-08-27,9.676667213439941,9.766667366027832,9.180000305175781,9.341333389282227,9.102762222290039,11251500
2019-08-28,9.194666862487793,9.552666664123535,9.000666618347168,9.512666702270508,9.269720077514648,10600500
2019-08-29,9.933333396911621,10.347999572753906,9.933333396911621,10.15666675567627,9.897272109985352,18906000
2019-08-30,10.440667152404785,10.59866714477539,10.170000076293945,10.329999923706055,10.066180229187012,10582500
2019-09-03,10.000666618347168,10.102666854858398,9.62399959564209,9.792667388916016,9.542570114135742,12528000
2019-09-04,10.265999794006348,10.607333183288574,10.251333236694336,10.59333324432373,10.322787284851074,19119000
2019-09-05,11.270000457763672,11.950667381286621,11.22599983215332,11.582667350769043,11.286855697631836,17769000
2019-09-06,11.640000343322754,11.75333309173584,11.400667190551758,11.629332542419434,11.332326889038086,7131000
2019-09-09,11.853333473205566,12.084667205810547,11.646666526794434,11.792667388916016,11.491491317749023,9319500
2019-09-10,11.607999801635742,11.947999954223633,11.37399959564209,11.947999954223633,11.642858505249023,7002000
2019-09-11,12.119333267211914,12.483332633972168,11.899999618530273,12.483332633972168,12.164519309997559,9793500
2019-09-12,12.800666809082031,12.937999725341797,12.333999633789062,12.59333324432373,12.271707534790039,11793000
2019-09-13,12.597332954406738,12.703332901000977,12.280667304992676,12.47933292388916,12.16062068939209,6118500
2019-09-16,12.133333206176758,12.393333435058594,11.887999534606934,12.225333213806152,11.913105964660645,6535500
2019-09-17,12.143333435058594,12.359333038330078,11.934000015258789,12.33666706085205,12.02159595489502,5451000
2019-09-18,12.291999816894531,12.374667167663574,11.833999633789062,12.36066722869873,12.044983863830566,8751000
2019-09-19,12.472000122070312,12.55666732788086,12.11733341217041,12.172666549682617,11.861786842346191,7227000
2019-09-20,12.319999694824219,12.319999694824219,11.333333015441895,11.494000434875488,11.200448989868164,11719500
2019-09-23,11.425999641418457,12.03266716003418,11.425999641418457,11.845333099365234,11.542811393737793,8188500
2019-09-24,12.092000007629395,12.104666709899902,11.0686674118042,11.251999855041504,10.983979225158691,18163500
2019-09-25,11.067333221435547,11.938667297363281,10.795332908630371,11.827333450317383,11.545610427856445,11985000
2019-09-26,11.838666915893555,11.966667175292969,11.511333465576172,11.864666938781738,11.58205509185791,10096500
2019-09-27,11.607333183288574,11.73799991607666,10.749333381652832,11.0,10.737982749938965,17278500
2019-09-30,11.199999809265137,11.38266658782959,11.017333030700684,11.347999572753906,11.077692985534668,7299000
2019-10-01,11.573332786560059,11.986666679382324,10.910667419433594,11.037332534790039,10.774428367614746,14653500
2019-10-02,10.709333419799805,10.83666706085205,10.30666732788086,10.516667366027832,10.26616382598877,19338000
2019-10-03,10.535332679748535,11.079999923706055,10.145999908447266,11.054667472839355,10.791349411010742,17961000
2019-10-04,11.163999557495117,11.666666984558105,11.136667251586914,11.654000282287598,11.376405715942383,13695000
2019-10-07,11.553333282470703,11.762666702270508,11.383999824523926,11.388667106628418,11.117395401000977,9079500
2019-10-08,11.033332824707031,11.058667182922363,10.311332702636719,10.341333389282227,10.095006942749023,25107000
2019-10-09,10.766667366027832,11.065999984741211,10.671333312988281,10.862667083740234,10.603922843933105,15838500
2019-10-10,10.941332817077637,11.516667366027832,10.904000282287598,11.178667068481445,10.912394523620605,18492000
2019-10-11,11.800000190734863,12.336000442504883,11.762666702270508,11.929332733154297,11.645179748535156,27876000
2019-10-14,11.887999534606934,12.0,11.750666618347168,11.927332878112793,11.643226623535156,7069500
2019-10-15,12.131999969482422,12.795999526977539,12.096667289733887,12.709333419799805,12.406601905822754,19419000
2019-10-16,12.526000022888184,12.691332817077637,12.077333450317383,12.15666675567627,11.86709976196289,15471000
2019-10-17,12.595999717712402,12.701333045959473,12.043333053588867,12.284000396728516,11.991398811340332,12418500
2019-10-18,12.203332901000977,12.290666580200195,11.513999938964844,11.87399959564209,11.591164588928223,14661000
2019-10-21,12.158666610717773,12.55666732788086,12.113332748413086,12.549332618713379,12.250411033630371,11613000
2019-10-22,12.619999885559082,12.699333190917969,12.23799991607666,12.255999565124512,11.964066505432129,9618000
2019-10-23,11.576000213623047,11.866666793823242,11.316666603088379,11.543333053588867,11.268375396728516,15555000
2019-10-24,12.0,12.398667335510254,11.934000015258789,12.380666732788086,12.085763931274414,14469000
2019-10-25,12.456000328063965,13.173333168029785,12.44333267211914,13.142666816711426,12.82961368560791,18265500
2019-10-28,13.400667190551758,13.888667106628418,13.391332626342773,13.831999778747559,13.502527236938477,15250500
2019-10-29,13.898667335510254,14.165332794189453,13.423333168029785,13.469332695007324,13.1484956741333,10779000
2019-10-30,13.743332862854004,13.743332862854004,13.173333168029785,13.471332550048828,13.150453567504883,8559000
2019-10-31,13.303999900817871,13.345999717712402,12.710000038146973,13.218000411987305,12.903152465820312,9952500
2019-11-01,13.595333099365234,14.129332542419434,13.434666633605957,14.129332542419434,13.792777061462402,10477500
2019-11-04,14.665332794189453,15.131333351135254,14.628666877746582,15.054667472839355,14.696069717407227,12294000
2019-11-05,15.236000061035156,15.477333068847656,14.970000267028809,15.141332626342773,14.780670166015625,9777000
2019-11-06,15.060667037963867,15.066666603088379,14.345999717712402,14.800000190734863,14.447467803955078,11104500
2019-11-07,15.510000228881836,15.5686674118042,14.881333351135254,15.090666770935059,14.731210708618164,12427500
2019-11-08,14.906000137329102,15.33133316040039,14.638667106628418,15.33133316040039,14.966146469116211,7299000
2019-11-11,14.925999641418457,15.175333023071289,14.748666763305664,15.081999778747559,14.72275161743164,6657000
2019-11-12,15.305999755859375,15.559332847595215,15.008000373840332,15.215332984924316,14.852910995483398,13849500
2019-11-13,14.888667106628418,15.353333473205566,14.733332633972168,15.206666946411133,14.84444808959961,12061500
2019-11-14,15.055333137512207,15.12733268737793,14.741999626159668,15.08133316040039,14.722099304199219,11265000
2019-11-15,15.619333267211914,15.866666793823242,15.280667304992676,15.473333358764648,15.10476303100586,14211000
2019-11-18,15.484000205993652,15.675333023071289,15.13466739654541,15.379332542419434,15.0130033493042,8130000
2019-11-19,15.566666603088379,15.663999557495117,14.898667335510254,15.141332626342773,14.780670166015625,12429000
2019-11-20,14.895333290100098,15.167332649230957,14.285332679748535,14.620667457580566,14.272409439086914,17808000
2019-11-21,14.40666675567627,14.542667388916016,13.958000183105469,14.121333122253418,13.784968376159668,15439500
2019-11-22,14.343999862670898,14.489999771118164,14.0,14.11400032043457,13.77780818939209,10084500
2019-11-25,14.533332824707031,15.16333293914795,14.517999649047852,15.140666961669922,14.780021667480469,14046000
2019-11-26,15.063332557678223,15.094667434692383,14.739999771118164,14.935999870300293,14.580228805541992,10887000
2019-11-27,15.167332649230957,15.275333404541016,15.054667472839355,15.255999565124512,14.89260482788086,7248000
2019-11-29,15.03600025177002,15.070667266845703,14.71399974822998,14.762666702270508,14.411025047302246,4399500
2019-12-02,14.774666786193848,14.878666877746582,14.035332679748535,14.113332748413086,13.777155876159668,13189500
2019-12-03,13.153332710266113,13.475333213806152,12.979999542236328,13.468000411987305,13.147198677062988,14646000
2019-12-04,14.065999984741211,14.243332862854004,13.933333396911621,14.100666999816895,13.764795303344727,8785500
2019-12-05,14.316666603088379,14.483332633972168,14.088666915893555,14.270000457763672,13.930093765258789,7833000
2019-12-06,14.756667137145996,15.017999649047852,14.727333068847656,14.933333396911621,14.577629089355469,9769500
2019-12-09,14.933333396911621,15.052000045776367,14.673999786376953,14.6813325881958,14.331628799438477,4908000
2019-12-10,14.87600040435791,15.150667190551758,14.697999954223633,14.844667434692383,14.491074562072754,7432500
2019-12-11,15.023332595825195,15.851332664489746,14.96733283996582,15.817999839782715,15.4412202835083,11976000
2019-12-12,15.73466682434082,17.149999618530273,15.720000267028809,17.101333618164062,16.693986892700195,20947500
2019-12-13,17.053333282470703,17.61199951171875,16.60066795349121,16.81999969482422,16.419353485107422,21313500
2019-12-16,17.386667251586914,17.75933265686035,17.281333923339844,17.297332763671875,16.88531494140625,10213500
2019-12-17,17.56333351135254,17.656667709350586,17.266666412353516,17.524667739868164,17.107234954833984,9778500
2019-12-18,17.57933235168457,17.666667938232422,17.32666778564453,17.499332427978516,17.082504272460938,7486500
2019-12-19,17.667333602905273,17.92733383178711,17.46733283996582,17.910667419433594,17.484039306640625,7558500
2019-12-20,18.214000701904297,18.577333450317383,18.03733253479004,18.486000061035156,18.045669555664062,10882500
2019-12-23,18.913333892822266,18.92066764831543,18.534000396728516,18.591333389282227,18.1673641204834,11043000
2019-12-24,18.67333221435547,18.729333877563477,18.39933204650879,18.729333877563477,18.302215576171875,3774000
2019-12-26,18.829999923706055,18.873332977294922,18.554000854492188,18.799999237060547,18.37126922607422,5878500
2019-12-27,18.99066734313965,18.99066734313965,18.44066619873047,18.590667724609375,18.166709899902344,7303500
2019-12-30,18.51066780090332,18.536666870117188,17.774667739868164,18.19933319091797,17.784305572509766,9241500
2019-12-31,17.916000366210938,18.381332397460938,17.869333267211914,18.321332931518555,17.903522491455078,5722500
2020-01-02,19.0086669921875,19.465999603271484,18.752666473388672,19.464000701904297,19.020126342773438,10438500
2020-01-03,18.5,18.885332107543945,18.274667739868164,18.41266632080078,17.992767333984375,14713500
2020-01-06,17.733999252319336,17.996667861938477,17.429332733154297,17.82866668701172,17.422088623046875,11313000
2020-01-07,18.40399932861328,19.006000518798828,18.123332977294922,18.74799919128418,18.320457458496094,10441500
2020-01-08,18.82666778564453,19.123332977294922,18.486000061035156,18.78933334350586,18.36084747314453,10024500
2020-01-09,19.465999603271484,19.482667922973633,18.547332763671875,19.11400032043457,18.678112030029297,11472000
2020-01-10,19.375999450683594,19.381999969482422,18.583999633789062,18.72333335876465,18.296354293823242,11304000
2020-01-13,19.126667022705078,19.501333236694336,18.920000076293945,19.457332611083984,19.01361656188965,8160000
2020-01-14,19.470666885375977,20.01799964904785,19.222667694091797,19.582666397094727,19.136089324951172,9610500
2020-01-15,19.573333740234375,19.623332977294922,18.666667938232422,18.876667022705078,18.446189880371094,11518500
2020-01-16,19.343332290649414,19.823999404907227,19.299999237060547,19.82266616821289,19.37061882019043,10807500
2020-01-17,20.077333450317383,20.236000061035156,19.747333526611328,20.207332611083984,19.746511459350586,11839500
2020-01-21,19.95599937438965,20.399999618530273,19.933332443237305,20.170000076293945,19.71002769470215,6961500
2020-01-22,20.634000778198242,21.291332244873047,20.465999603271484,20.65133285522461,20.18038558959961,10747500
2020-01-23,20.890666961669922,21.133333206176758,20.248666763305664,21.12266731262207,20.64097023010254,9354000
2020-01-24,21.950666427612305,22.066667556762695,19.957332611083984,20.408666610717773,19.943252563476562,19885500
2020-01-27,18.586000442504883,18.796667098999023,17.937332153320312,18.041332244873047,17.629907608032227,19500000
2020-01-28,18.733333587646484,19.496667861938477,18.333332061767578,19.332666397094727,18.89179229736328,14221500
2020-01-29,19.117332458496094,19.24333381652832,18.202667236328125,18.266666412353516,17.850101470947266,12270000
2020-01-30,17.900667190551758,18.37266731262207,17.143333435058594,18.198667526245117,17.783655166625977,17106000
2020-01-31,17.757999420166016,17.78066635131836,16.034000396728516,16.24066734313965,15.870302200317383,22954500
2020-02-03,16.468000411987305,16.94066619873047,16.402666091918945,16.860666275024414,16.476163864135742,13681500
